#time mag RMS inf sum variance min max
1200 7.08508881e-05 0.0003110173914 0.003223475536 -5.577464699e-11 9.673181773e-08 -0.003065561419 0.003223475536
2400 0.0001837245253 0.0008747864704 0.00866670093 -1.138230216e-10 7.652513688e-07 -0.00866670093 0.008299524535
3600 0.0003026956724 0.001234641724 0.01223295616 -1.705716976e-10 1.524340187e-06 -0.01223295616 0.0122298936
