#time mag RMS inf sum variance min max
1200 0.005939983693 0.007485246123 0.02786034297 -4.560450093e-11 5.602890952e-05 -0.02786034297 0.01304280021
2400 0.01342097066 0.01942532743 0.08531499369 -7.698674793e-11 0.0003773433459 -0.08531499369 0.05676533005
3600 0.02195807579 0.03485732322 0.1583974308 -1.074433054e-10 0.001215032982 -0.1583974308 0.1169947428
