#time mag RMS inf sum variance min max
1200 0.002296291113 0.00785941336 0.03806090058 -7.429353727e-11 6.177037836e-05 -0.03508661721 0.03806090058
2400 0.008243456782 0.02713220691 0.1278492858 -1.17205189e-10 0.0007361566517 -0.1240188368 0.1278492858
3600 0.01700009766 0.05155416553 0.2337243872 -1.557212573e-10 0.002657831984 -0.2337243872 0.2330587809
